dt,x,y,position,velocity,acceleration,jerk,heading
0.010000,3.612083,7.575074,19.040000,14.000000,0.000000,0.000000,4.947095
0.010000,3.646563,7.439392,19.180000,14.000000,0.000000,0.000000,4.975458
0.010000,3.684904,7.304749,19.320000,14.000000,0.000000,0.000000,5.004216
0.010000,3.727121,7.171272,19.460000,14.000000,0.000000,0.000000,5.033264
0.010000,3.773210,7.039081,19.600000,14.000000,0.000000,0.000000,5.062494
0.010000,3.823150,6.908296,19.740000,14.000000,0.000000,0.000000,5.091798
0.010000,3.876898,6.779030,19.880000,14.000000,0.000000,0.000000,5.121068
0.010000,3.934399,6.651389,20.020000,14.000000,0.000000,0.000000,5.150198
0.010000,3.995579,6.525470,20.160000,14.000000,0.000000,0.000000,5.179088
0.010000,4.060351,6.401361,20.300000,14.000000,0.000000,0.000000,5.207643
0.010000,4.128615,6.279138,20.440000,14.000000,0.000000,0.000000,5.235779
0.010000,4.200262,6.158864,20.580000,14.000000,0.000000,0.000000,5.263418
0.010000,4.275172,6.040598,20.720000,14.000000,0.000000,0.000000,5.290494
0.010000,4.353221,5.924378,20.860000,14.000000,0.000000,0.000000,5.316950
0.010000,4.434280,5.810236,21.000000,14.000000,0.000000,0.000000,5.342740
0.010000,4.518217,5.698194,21.140000,14.000000,0.000000,0.000000,5.367827
0.010000,4.604897,5.588260,21.280000,14.000000,0.000000,0.000000,5.392183
0.010000,4.694191,5.480435,21.420000,14.000000,0.000000,0.000000,5.415791
0.010000,4.785962,5.374716,21.560000,14.000000,0.000000,0.000000,5.438638
0.010000,4.880087,5.271082,21.700000,14.000000,0.000000,0.000000,5.460721
0.010000,4.976440,5.169515,21.840000,14.000000,0.000000,0.000000,5.482043
0.010000,5.074897,5.069989,21.980000,14.000000,0.000000,0.000000,5.502611
0.010000,5.175343,4.972472,22.120000,14.000000,0.000000,0.000000,5.522435
0.010000,5.277667,4.876929,22.260000,14.000000,0.000000,0.000000,5.541531
0.010000,5.371651,4.792263,22.400000,14.000000,0.000000,0.000000,5.558133
0.010000,5.477213,4.700305,22.540000,14.000000,0.000000,0.000000,5.575034
0.010000,5.584331,4.610165,22.680000,14.000000,0.000000,0.000000,5.592332
0.010000,5.693009,4.521914,22.820000,14.000000,0.000000,0.000000,5.610023
0.010000,5.803249,4.435620,22.960000,14.000000,0.000000,0.000000,5.628099
0.010000,5.915047,4.351353,23.100000,14.000000,0.000000,0.000000,5.646549
0.010000,6.028394,4.269185,23.240000,14.000000,0.000000,0.000000,5.665361
0.010000,6.143281,4.189183,23.380000,14.000000,0.000000,0.000000,5.684520
0.010000,6.259693,4.111416,23.520000,14.000000,0.000000,0.000000,5.704006
0.010000,6.377610,4.035951,23.660000,14.000000,0.000000,0.000000,5.723800
0.010000,6.497007,3.962851,23.800000,14.000000,0.000000,0.000000,5.743875
0.010000,6.617857,3.892179,23.940000,14.000000,0.000000,0.000000,5.764207
0.010000,6.740127,3.823992,24.080000,14.000000,0.000000,0.000000,5.784764
0.010000,6.863779,3.758345,24.220000,14.000000,0.000000,0.000000,5.805515
0.010000,6.988771,3.695288,24.360000,14.000000,0.000000,0.000000,5.826424
0.010000,7.115059,3.634867,24.500000,14.000000,0.000000,0.000000,5.847456
0.010000,7.242591,3.577120,24.640000,14.000000,0.000000,0.000000,5.868569
0.010000,7.371315,3.522083,24.780000,14.000000,0.000000,0.000000,5.889725
0.010000,7.501176,3.469780,24.920000,14.000000,0.000000,0.000000,5.910881
0.010000,7.632113,3.420235,25.060000,14.000000,0.000000,0.000000,5.931996
0.010000,7.764065,3.373460,25.200000,14.000000,0.000000,0.000000,5.953026
0.010000,7.896969,3.329462,25.340000,14.000000,0.000000,0.000000,5.973929
0.010000,8.030760,3.288240,25.480000,14.000000,0.000000,0.000000,5.994664
